id,sumodb_id,nsk_id,ring_name,current_rank,heya,birthday,height,weight,debut,retirement,total_wins,total_losses,total_matches
6759,7524,0,Tamawaka Shigeharu,,Kataonami,1967-06-04T00:00:00Z,177.0,93.0,198303,1986-09-01T00:00:00Z,39,34,73
3051,5447,0,Ainoumi Mitsumasa,,Nishonoseki,0001-01-01T00:00:00Z,,,195809,1962-01-01T00:00:00Z,86,61,147
7748,10450,0,Yamadayama,,-,0001-01-01T00:00:00Z,,,195401,1958-03-01T00:00:00Z,0,0,0
1618,7932,0,Hinokuchi Hiroyuki#,,Izutsu,1962-08-17T00:00:00Z,177.0,90.0,197803,1979-07-01T00:00:00Z,15,20,35
8675,11318,0,Sukai,,-,0001-01-01T00:00:00Z,,,195911,1961-05-01T00:00:00Z,37,29,66
7733,10989,0,Donannohana,,-,0001-01-01T00:00:00Z,,,195705,1961-01-01T00:00:00Z,69,71,140
1313,3940,0,Tatekabuto Sachio,,Nakamura,1924-10-27T00:00:00Z,170.0,140.0,194201,1958-07-01T00:00:00Z,2,14,16
2672,3994,0,Sadanoyama Shinmatsu,,Dewanoumi,1938-02-18T00:00:00Z,182.0,129.0,195601,1968-03-01T00:00:00Z,543,227,770
3064,5588,0,Takakiyama,,Takasago,1941-08-24T00:00:00Z,,,195907,1964-01-01T00:00:00Z,90,83,173
3638,386,0,Sazanami Seiichi,,Naruto,1977-11-15T00:00:00Z,182.0,121.8,199303,2005-05-01T00:00:00Z,254,251,505
8635,11137,0,Saito,,-,0001-01-01T00:00:00Z,,,195809,1961-09-01T00:00:00Z,70,65,135
1897,8197,0,Daiki,,Takashima,1953-09-08T00:00:00Z,173.0,90.0,196811,1976-07-01T00:00:00Z,147,168,315
5948,2558,0,Okotani Satoru,,Taiho,1978-08-19T00:00:00Z,180.0,110.0,199403,1995-09-01T00:00:00Z,15,27,42
3516,749,0,Kaishimizu Shun,,Tomozuna,1980-07-10T00:00:00Z,179.0,103.5,199603,2003-03-01T00:00:00Z,115,158,273
4024,655,0,Nawata Tsutomu,,Naruto,1979-06-23T00:00:00Z,176.0,101.5,199503,2002-07-01T00:00:00Z,150,134,284
2207,8375,0,Toda,,Miyagino,1948-11-22T00:00:00Z,178.5,94.0,196403,1973-07-01T00:00:00Z,200,185,385
1276,2155,0,Hananosato,,Hanakago,1960-11-03T00:00:00Z,186.0,108.0,197605,1982-05-01T00:00:00Z,117,102,219
4281,12030,0,Miyazawa Takamasa,,Minato,1995-05-07T00:00:00Z,184.0,67.0,201205,2012-11-01T00:00:00Z,0,7,7
8273,11249,0,Asagoyama,,Magaki,1943-02-28T00:00:00Z,,,195905,1963-01-01T00:00:00Z,79,67,146
370,12580,3971,Mishima,Jonidan 50 East,Naruto,2000-09-18T00:00:00Z,191.0,140.0,201905,,97,70,167
2192,5816,0,Fujikawa Toshio,,Isenoumi,1950-08-15T00:00:00Z,171.0,123.0,196905,1973-09-01T00:00:00Z,67,51,118
7879,5265,0,Ota,,Takashima,1957-01-26T00:00:00Z,172.0,82.0,197309,1973-11-01T00:00:00Z,0,0,0
164,12710,4101,Asakoryu,Juryo 4 West,Takasago,1998-09-24T00:00:00Z,176.0,120.0,202105,,107,78,185
7512,10627,0,Kamaishi,,-,0001-01-01T00:00:00Z,,,195503,1959-01-01T00:00:00Z,24,24,48
5166,614,0,Araogawa Yoshinori,,Matsugane,1977-01-07T00:00:00Z,179.0,104.0,199611,1998-11-01T00:00:00Z,31,28,59
3426,11746,0,Hasugeyama Yasumichi,,Shibatayama,1993-07-08T00:00:00Z,183.0,130.0,200903,2017-11-01T00:00:00Z,167,169,336
6311,1629,0,Oishibashi,,Isenoumi,1970-09-04T00:00:00Z,195.0,128.2,198603,1990-05-01T00:00:00Z,81,71,152
521,2901,2585,Kiryu,Jonidan 71 West,Miyagino,1987-06-09T00:00:00Z,177.5,159.9,200303,,384,422,806
4153,11836,0,Inabamaru Hiroki,,Kise,1987-07-14T00:00:00Z,187.0,180.6,201003,2016-03-01T00:00:00Z,114,78,192
4025,362,0,Kaishin Kazutaka,,Nishonoseki,1978-03-10T00:00:00Z,178.0,112.0,199603,2004-09-01T00:00:00Z,181,176,357
2496,8510,0,Hishikarimine,,Izutsu,1948-05-06T00:00:00Z,185.0,75.0,196409,1969-03-01T00:00:00Z,78,92,170
2420,8677,0,Matsukiyama#,,Kokonoe,1951-06-04T00:00:00Z,174.0,75.0,196711,1971-05-01T00:00:00Z,48,61,109
4945,891,0,Yasuda Narihide,,Taiho,1983-08-11T00:00:00Z,173.0,81.0,199903,2000-03-01T00:00:00Z,13,15,28
6443,6708,0,Tamahibiki Kazuyuki#,,Kataonami,1967-08-07T00:00:00Z,179.5,116.0,198303,1988-11-01T00:00:00Z,113,118,231
1797,5739,0,Itoman Masaya#,,Taiho,1959-07-11T00:00:00Z,170.0,100.0,197503,1977-11-01T00:00:00Z,39,62,101
6194,2293,0,Kyokusetsuzan Eiji,,Oshima,1973-05-05T00:00:00Z,181.0,82.0,199203,1992-11-01T00:00:00Z,9,5,14
4920,352,0,Wakahassun Michiaki,,Magaki,1973-05-16T00:00:00Z,173.5,136.6,198903,2000-11-01T00:00:00Z,206,227,433
2541,8397,0,Shizunishiki#,,Miyagino,1944-03-04T00:00:00Z,,,195905,1970-01-01T00:00:00Z,220,228,448
5837,1392,0,Akinokuni Kiyofumi,,Tokitsukaze,1966-10-21T00:00:00Z,178.5,90.0,198203,1996-01-01T00:00:00Z,299,282,581
5170,567,0,Shibata Manabu,,Takasago,1973-05-15T00:00:00Z,182.0,110.0,198903,1998-05-01T00:00:00Z,159,213,372
1273,6655,0,Bushuyama,,Taiho,1960-08-02T00:00:00Z,180.0,101.0,197807,1981-05-01T00:00:00Z,57,45,102
1098,4391,0,Wakanonada,,Hanakago,1961-11-11T00:00:00Z,174.5,100.0,198001,1982-05-01T00:00:00Z,41,50,91
2313,8940,0,Kakehi,,Tatsunami,1953-07-09T00:00:00Z,,,197003,1971-03-01T00:00:00Z,7,14,21
1283,5117,0,Karimata Kokichi#,,Takasago,1955-01-20T00:00:00Z,177.0,80.0,197307,1985-05-01T00:00:00Z,237,246,483
5241,524,0,Wakawashu Shingo,,Dewanoumi,1978-02-03T00:00:00Z,179.0,104.0,199307,1998-05-01T00:00:00Z,98,99,197
4615,844,0,Toshoka Masafumi,,Nakadachi,1979-04-16T00:00:00Z,182.0,94.0,199805,2001-11-01T00:00:00Z,73,60,133
6370,1632,0,Kuniarashi Susumu#,,Isegahama,1967-12-27T00:00:00Z,173.3,121.1,198303,1989-09-01T00:00:00Z,125,118,243
7093,7348,0,Wada,,Takasago,0001-01-01T00:00:00Z,,,198605,1986-09-01T00:00:00Z,0,0,0
1459,5300,0,Otsurugi Hirohisa#,,Tatsunami,1960-07-17T00:00:00Z,182.0,131.0,197603,1982-09-01T00:00:00Z,142,124,266
8479,11695,0,Kiyokaze,,-,0001-01-01T00:00:00Z,,,196403,1964-11-01T00:00:00Z,8,13,21
4901,679,0,Nishikisato Kenichi,,Tatsutagawa,1974-01-24T00:00:00Z,174.0,95.5,199407,2000-09-01T00:00:00Z,98,144,242
2279,5743,0,Ayazakura Kazuhisa,,Dewanoumi,1943-08-06T00:00:00Z,179.0,117.0,196109,1972-05-01T00:00:00Z,238,204,442
8515,11654,0,Goshima,,-,0001-01-01T00:00:00Z,,,196309,1964-05-01T00:00:00Z,5,2,7
5642,1327,0,Yoshinobori Koji,,Kumagatani,1968-08-19T00:00:00Z,175.5,122.0,198403,1993-05-01T00:00:00Z,246,215,461
6216,2172,0,Hiramayama Takashi,,Kokonoe,1975-04-15T00:00:00Z,183.0,124.0,199103,1992-09-01T00:00:00Z,4,5,9
4657,6015,0,Ogurayama Satoshi,,Musashigawa,1984-05-15T00:00:00Z,175.0,97.0,200403,2006-07-01T00:00:00Z,52,40,92
3808,1026,0,Araumago Tsuyoshi,,Isenoumi,1984-10-05T00:00:00Z,179.0,171.3,200003,2013-01-01T00:00:00Z,257,258,515
5168,584,0,Kototado Shuichi,,Sadogatake,1980-11-26T00:00:00Z,182.0,112.0,199603,1998-11-01T00:00:00Z,48,57,105
7496,10731,0,Chikuniyama,,-,0001-01-01T00:00:00Z,,,195509,1960-05-01T00:00:00Z,52,52,104
7800,11000,0,Shimoshiro,,-,0001-01-01T00:00:00Z,,,195705,1959-01-01T00:00:00Z,12,20,32
7095,2393,0,Oshikiri,,Kokonoe,0001-01-01T00:00:00Z,186.0,119.0,199211,1993-01-01T00:00:00Z,0,0,0
5670,2548,0,Tsurunakamura Yohei,,Izutsu,1977-07-02T00:00:00Z,176.0,93.0,199403,1996-09-01T00:00:00Z,39,45,84
8076,11576,0,Kikuchi,,-,0001-01-01T00:00:00Z,,,196209,1966-05-01T00:00:00Z,66,81,147
8136,5146,0,Mikami Eichio#,,Kasugano,0001-01-01T00:00:00Z,,,196301,1965-09-01T00:00:00Z,53,38,91
895,5862,0,Toyosaki Kazuo#,,Miyagino,1960-10-25T00:00:00Z,172.0,102.0,197603,1980-09-01T00:00:00Z,86,84,170
2881,8715,0,Onarita,,Nishonoseki,1947-05-29T00:00:00Z,178.0,76.0,196501,1967-11-01T00:00:00Z,53,54,107
8092,11526,0,Wakasayama,,-,0001-01-01T00:00:00Z,,,196205,1966-07-01T00:00:00Z,67,84,151
7332,8281,0,Kotonoura,,Sadogatake,0001-01-01T00:00:00Z,,,197607,1979-05-01T00:00:00Z,2,18,20
2554,6861,0,Wakanowashi#,,Hanakago,1944-07-08T00:00:00Z,,,196111,1969-05-01T00:00:00Z,153,132,285
6314,1517,0,Kiyonosato Shohei#,,Kise,1965-08-10T00:00:00Z,174.0,128.7,198103,1990-05-01T00:00:00Z,190,183,373
2900,5246,0,Kitamusashi Susumu#,,Tatsunami,1939-06-13T00:00:00Z,,,195601,1967-01-01T00:00:00Z,195,187,382
1696,7933,0,Taninooto Tomigoro#,,Hanakago,1961-12-23T00:00:00Z,176.0,110.0,197811,1979-09-01T00:00:00Z,5,9,14
2285,8958,0,Omurata,,Nishonoseki,1954-04-26T00:00:00Z,171.0,71.0,197005,1972-09-01T00:00:00Z,35,49,84
1072,7313,0,Miyaarashi Taketoshi#,,Takasago,1964-04-21T00:00:00Z,171.0,124.0,198003,1987-05-01T00:00:00Z,131,150,281
374,12677,4068,Chiyoshishi,Sandanme 14 East,Kokonoe,2005-05-19T00:00:00Z,182.0,143.0,202103,2024-05-29T00:00:00Z,49,39,88
919,5086,0,Otanaka Junichi#,,Taiho,1960-08-09T00:00:00Z,184.5,84.0,197603,1982-01-01T00:00:00Z,123,113,236
1236,1420,0,Nohira Takeshi,,Izutsu,1964-05-25T00:00:00Z,181.6,97.0,198003,1994-03-01T00:00:00Z,296,292,588
256,12509,3900,Mukaida,Sandanme 33 West,Naruto,1998-11-02T00:00:00Z,183.0,139.0,201805,,126,118,244
7460,10554,0,Kitamiiwa,,-,0001-01-01T00:00:00Z,,,195409,1959-05-01T00:00:00Z,22,42,64
8354,5222,0,Dewaryu Morihito#,,Dewanoumi,1944-02-20T00:00:00Z,,,196107,1965-05-01T00:00:00Z,74,80,154
4977,263,0,Ichinohana Ichihito,,Minato,1978-02-11T00:00:00Z,183.0,127.0,199305,2000-09-01T00:00:00Z,144,122,266
8292,11329,0,Futasemine,,Asahiyama,1942-12-01T00:00:00Z,,,196001,1965-05-01T00:00:00Z,108,111,219
2917,5733,0,Takedayama Hiromi,,Takasago,0001-01-01T00:00:00Z,,,196503,1965-09-01T00:00:00Z,9,5,14
5930,2661,0,Otsuka Yukio,,Magaki,1979-12-11T00:00:00Z,176.5,120.0,199503,1995-07-01T00:00:00Z,0,2,2
4446,11843,0,Shigeno Satoru,,Nakamura,1994-09-28T00:00:00Z,182.0,129.0,201003,2010-05-01T00:00:00Z,0,0,0
4642,659,0,Ichinotani Hirokatsu,,Nakamura,1978-06-05T00:00:00Z,175.0,127.0,199403,2002-03-01T00:00:00Z,151,151,302
2283,8987,0,Hokkainishiki,,Kagamiyama,1954-05-10T00:00:00Z,170.0,93.0,197103,1973-03-01T00:00:00Z,30,33,63
6394,1977,0,Hamanoshima Tomohiro,,Isenoumi,1973-08-18T00:00:00Z,181.0,111.0,198903,1989-07-01T00:00:00Z,4,3,7
7268,5255,0,Noji,,Kasugano,1964-05-18T00:00:00Z,184.0,75.0,198105,1981-07-01T00:00:00Z,0,0,0
6991,2606,0,Kageryu Teruki,,Dewanoumi,1977-11-23T00:00:00Z,174.0,94.0,199407,1994-09-01T00:00:00Z,0,0,0
8669,10419,0,Yoshinobori,,-,0001-01-01T00:00:00Z,,,195909,1961-05-01T00:00:00Z,32,33,65
8481,11708,0,Konishi,,-,0001-01-01T00:00:00Z,,,196405,1965-05-01T00:00:00Z,12,23,35
910,5064,0,Byakuhoyama Kazuhisa#,,Kasugayama,1955-11-05T00:00:00Z,170.0,111.0,197111,1986-09-01T00:00:00Z,318,305,623
1649,8013,0,Shirobata,,Takasago,1963-01-30T00:00:00Z,175.0,71.0,197805,1978-11-01T00:00:00Z,7,7,14
8723,11368,0,Nakanohana,,-,0001-01-01T00:00:00Z,,,196007,1961-11-01T00:00:00Z,24,25,49
4871,563,0,Wadayama Kaishiro,,Kokonoe,1978-05-23T00:00:00Z,176.5,102.5,199403,2001-01-01T00:00:00Z,121,147,268
1917,4260,0,Hakuryo Katsuo,,Isenoumi,1942-12-10T00:00:00Z,187.0,108.0,196103,1977-01-01T00:00:00Z,437,406,843
900,1383,0,Sekinohana Tsutomu,,Isegahama,1959-05-02T00:00:00Z,185.5,97.0,197503,1990-05-01T00:00:00Z,332,304,636
5268,2779,0,Kuramochi Keigo,,Kasugano,1978-12-25T00:00:00Z,177.0,107.0,199703,1997-11-01T00:00:00Z,8,13,21
712,1422,0,Akinoyama,,Kokonoe,1963-06-02T00:00:00Z,176.0,70.0,197905,1983-01-01T00:00:00Z,60,87,147
8063,11456,0,Futasenami,,Asahiyama,1944-09-03T00:00:00Z,,,196107,1966-05-01T00:00:00Z,101,102,203
882,5427,0,Usu,,Isenoumi,1958-08-07T00:00:00Z,178.0,127.0,197105,1980-05-01T00:00:00Z,140,139,279
1758,5653,0,Shimazaki Hatsuo,,Futagoyama,1948-08-15T00:00:00Z,182.0,110.0,196405,1978-01-01T00:00:00Z,280,264,544
3321,1128,0,Burinosato Tsuyoshi,,Chiganoura,1983-02-15T00:00:00Z,182.6,152.5,200103,2019-03-01T00:00:00Z,352,364,716
6674,7695,0,Kushiyama,,Taiho,1969-10-16T00:00:00Z,181.0,86.0,198509,1986-05-01T00:00:00Z,1,6,7
2289,8913,0,Nishinokawa,,Kokonoe,1952-11-22T00:00:00Z,176.0,80.0,196911,1972-07-01T00:00:00Z,55,50,105
4327,2874,0,Karyutsukasa Kazunori,,Irumagawa,1987-09-06T00:00:00Z,174.0,104.5,200303,2011-09-01T00:00:00Z,157,121,278
2365,5617,0,Kimurayama,,Miyagino,1953-09-04T00:00:00Z,,,196907,1970-09-01T00:00:00Z,15,20,35
544,11912,3306,Urutora,Jonidan 95 East,Shikihide,1989-05-08T00:00:00Z,164.0,60.0,201009,,175,245,420
6473,6685,0,Futasefuji,,Asahiyama,1967-07-05T00:00:00Z,173.0,84.0,198303,1988-09-01T00:00:00Z,99,104,203
5159,696,0,Sakurai Yuji,,Taiho,1978-07-03T00:00:00Z,172.0,175.5,199403,1998-05-01T00:00:00Z,72,96,168
423,12532,3923,Suonada,Jonidan 24 West,Sakaigawa,2000-12-26T00:00:00Z,182.0,126.0,201901,2023-05-31T00:00:00Z,75,93,168
4798,1277,0,Tsuruozaki Takuya,,Izutsu,1986-07-31T00:00:00Z,168.0,87.0,200203,2003-05-01T00:00:00Z,8,13,21
7931,8975,0,Itonishiki,,-,0001-01-01T00:00:00Z,,,197101,1972-05-01T00:00:00Z,0,0,0
610,12794,4185,Agora,Sandanme 84 West,Ajigawa,1999-08-06T00:00:00Z,184.0,147.0,202301,,32,29,61
3519,1124,0,Takafurukawa Osamu,,Naruto,1985-05-22T00:00:00Z,180.0,125.5,200103,2002-09-01T00:00:00Z,30,26,56
7700,10855,0,Shimaki,,-,0001-01-01T00:00:00Z,,,195609,1959-05-01T00:00:00Z,27,37,64
3106,12538,0,Garyu Kazuki,,Futagoyama,1997-07-22T00:00:00Z,178.0,140.0,201903,2021-05-01T00:00:00Z,41,36,77
3304,11780,0,Tetsuyuzan Suguru,,Onomatsu,1986-08-15T00:00:00Z,175.2,124.4,200905,2018-09-01T00:00:00Z,201,170,371
6807,7497,0,Mutsuhikari Kanemitsu#,,Ajigawa,1965-10-22T00:00:00Z,171.0,85.0,198105,1984-07-01T00:00:00Z,53,66,119
4145,7122,0,Higonohana Takuya,,Kise,1991-12-10T00:00:00Z,186.0,130.4,200703,2015-11-01T00:00:00Z,160,197,357
8511,11659,0,Wakanomine,,-,0001-01-01T00:00:00Z,,,196309,1964-09-01T00:00:00Z,14,21,35
8157,11578,0,Kotonokuni,,-,0001-01-01T00:00:00Z,,,196209,1965-07-01T00:00:00Z,53,59,112
5745,1975,0,Daitenhaku Tomokatsu,,Kagamiyama,1974-02-24T00:00:00Z,187.0,112.5,198903,1992-11-01T00:00:00Z,75,58,133
1150,5531,0,Tochinosato Takeshi#,,Kasugano,1961-08-29T00:00:00Z,180.0,110.5,197703,1982-07-01T00:00:00Z,95,85,180
5080,1083,0,Miyake Hikaru,,Kokonoe,1984-09-12T00:00:00Z,183.0,122.0,200003,2000-07-01T00:00:00Z,4,9,13
5801,2656,0,Kotonakagawa Satoshi,,Sadogatake,1979-08-09T00:00:00Z,178.0,100.0,199503,1995-11-01T00:00:00Z,5,8,13
1001,4125,0,Shinko Katsunori,,Isegahama,1950-01-02T00:00:00Z,188.0,131.0,196609,1983-11-01T00:00:00Z,497,480,977
2587,8549,0,Takada,,Miyagino,1948-03-27T00:00:00Z,180.0,76.0,196507,1969-05-01T00:00:00Z,72,82,154
8565,11513,0,Uenoyama,,-,0001-01-01T00:00:00Z,,,196203,1963-05-01T00:00:00Z,11,18,29
7377,5363,0,Haranaka,,Isegahama,1936-03-04T00:00:00Z,,,195501,1963-09-01T00:00:00Z,120,125,245
8182,5765,0,Wakanoryu Kazuo#,,Hanakago,1941-03-14T00:00:00Z,,,195903,1965-09-01T00:00:00Z,126,125,251
2640,5908,0,Takanobori Toshiaki#,,Takashima,1946-12-16T00:00:00Z,,,196209,1969-01-01T00:00:00Z,117,128,245
6170,2174,0,Kotoitoda Daisuke,,Sadogatake,1975-08-12T00:00:00Z,189.0,119.0,199103,1993-03-01T00:00:00Z,25,21,46
8492,11620,0,Edonishiki,,-,0001-01-01T00:00:00Z,,,196411,1965-01-01T00:00:00Z,0,1,1
1709,4113,0,Onoumi Takashi,,Hanakago,1953-02-05T00:00:00Z,178.0,123.0,197503,1977-07-01T00:00:00Z,98,79,177
4194,12133,0,Yahagi Arashi,,Kasugano,1995-04-15T00:00:00Z,190.0,123.0,201403,2014-09-01T00:00:00Z,7,7,14
4654,5991,0,Takaogi Retsugo,,Takashima,1988-07-17T00:00:00Z,177.0,107.3,200403,2006-09-01T00:00:00Z,38,64,102
4598,118,0,Fujiryu Masaru,,Onomatsu,1974-08-02T00:00:00Z,184.5,159.5,199703,2007-05-01T00:00:00Z,219,157,376
1447,5119,0,Yamashita Yasuhiro,,Takasago,1959-12-12T00:00:00Z,184.5,96.0,197503,1986-11-01T00:00:00Z,237,236,473
2037,8191,0,Mabuchigawa#,,Takasago,1952-01-21T00:00:00Z,180.0,80.0,197105,1976-03-01T00:00:00Z,98,96,194
4862,525,0,Dewanoshin Jun,,Dewanoumi,1974-05-29T00:00:00Z,176.0,127.0,199003,2001-05-01T00:00:00Z,208,240,448
1543,7471,0,Kotoasahi Fumitaka#,,Sadogatake,1959-03-30T00:00:00Z,178.0,159.0,197409,1986-03-01T00:00:00Z,221,248,469
2621,8823,0,Inoue,,Dewanoumi,1951-08-10T00:00:00Z,,,196801,1968-11-01T00:00:00Z,12,16,28
5471,2018,0,Tomonoura Shinichi,,Asahiyama,1973-05-17T00:00:00Z,173.0,118.0,198903,1991-05-01T00:00:00Z,22,35,57
154,12006,3396,Dewataikai,Sandanme 80 West,Dewanoumi,1996-11-12T00:00:00Z,181.0,100.0,201203,,227,197,424
297,12021,3412,Ginseizan,Jonidan 51 East,Otake,1993-04-06T00:00:00Z,175.0,90.7,201203,,241,255,496
813,7227,0,Teryuzan# Ryuji#,,Tatsunami,1959-12-24T00:00:00Z,181.3,97.5,197503,1981-05-01T00:00:00Z,117,135,252
7964,8850,0,Yamanomoto,,-,0001-01-01T00:00:00Z,,,196809,1968-11-01T00:00:00Z,0,0,0
2866,8736,0,Kamishiro,,Nishonoseki,1946-03-04T00:00:00Z,,,196309,1967-05-01T00:00:00Z,69,78,147
3084,11730,0,Nogami Goki,,Oguruma,1990-08-15T00:00:00Z,176.0,125.0,200901,2022-01-01T00:00:00Z,258,220,478
2861,8753,0,Misasagawa,,Sadogatake,1950-09-30T00:00:00Z,174.0,76.0,196601,1967-09-01T00:00:00Z,18,31,49
7070,6709,0,Tamahikari,,Kataonami,1973-01-30T00:00:00Z,181.0,96.0,198803,1988-11-01T00:00:00Z,3,4,7
6363,1743,0,Takamifuji,,Azumazeki,1971-01-02T00:00:00Z,189.2,110.5,198603,1989-03-01T00:00:00Z,50,55,105
4529,6524,0,Omatsuda Shinya,,Otake,1986-08-26T00:00:00Z,177.0,206.4,200503,2008-09-01T00:00:00Z,68,58,126
425,12684,4075,Kiyonohana,Sandanme 24 East,Dewanoumi,2005-07-23T00:00:00Z,171.0,74.0,202103,,73,64,137
1520,2694,0,Mutsunosato,,Ajigawa,1964-06-02T00:00:00Z,172.0,107.0,198003,1982-03-01T00:00:00Z,28,35,63
4855,7857,0,Morinishiki,,Wakamatsu,1963-11-29T00:00:00Z,183.5,110.0,198005,1980-09-01T00:00:00Z,2,5,7
171,12519,3910,Hokutomaru,Makushita 32 East,Hakkaku,2000-01-09T00:00:00Z,189.0,118.0,201809,,130,101,231
5048,853,0,Oba Hirotaka,,Kokonoe,1981-07-06T00:00:00Z,174.0,75.5,199807,1999-05-01T00:00:00Z,15,20,35
4080,1224,0,Koseki Takuya,,Takanohana,1985-12-28T00:00:00Z,174.0,161.0,200111,2016-09-01T00:00:00Z,235,363,598
3065,5924,0,Kurotaki Iwao,,Nishonoseki,0001-01-01T00:00:00Z,,,195907,1961-03-01T00:00:00Z,35,21,56
5994,2229,0,Arakawa Akihito,,Naruto,1975-11-02T00:00:00Z,178.0,160.0,199103,1995-05-01T00:00:00Z,82,75,157
8121,11207,0,Minonishiki#,,Wakamatsu,1941-06-05T00:00:00Z,,,195903,1966-01-01T00:00:00Z,144,138,282
3925,78,0,Toyozakura Toshiaki,,Michinoku,1974-03-12T00:00:00Z,182.0,139.0,198903,2011-05-01T00:00:00Z,683,671,1354
6862,7722,0,Hanatoyama,,Hanakago,1965-08-25T00:00:00Z,173.0,103.0,198209,1983-05-01T00:00:00Z,3,4,7
3243,6583,0,Daishoiwa Shinichiro,,Oitekaze,1990-10-29T00:00:00Z,181.0,134.4,200603,2019-03-01T00:00:00Z,277,262,539
8576,11498,0,Ihara,,Dewanoumi,1944-11-20T00:00:00Z,,,196201,1963-03-01T00:00:00Z,17,18,35
5581,1759,0,Toshu,,Taiho,1970-03-31T00:00:00Z,180.0,111.0,198705,1995-11-01T00:00:00Z,170,172,342
5482,2064,0,Seigozan Keisuke,,Kise,1974-08-16T00:00:00Z,182.0,108.0,199003,1992-11-01T00:00:00Z,51,40,91
417,335,1275,Shoketsu,Jonidan 16 East,Shibatayama,1976-09-05T00:00:00Z,184.5,159.5,199503,,614,604,1218
2850,8521,0,Shinkazan#,,Isegahama,1949-07-22T00:00:00Z,176.0,77.0,196507,1968-05-01T00:00:00Z,46,45,91
5989,2319,0,Takei Hiroshi,,Futagoyama,1976-12-31T00:00:00Z,190.0,95.0,199203,1995-03-01T00:00:00Z,53,66,119
1606,5360,0,Fujinobori Hatsuo,,Taiho,1955-12-10T00:00:00Z,173.0,120.0,197007,1979-07-01T00:00:00Z,169,188,357
4071,7,0,Kaio Hiroyuki,,Tomozuna,1972-07-24T00:00:00Z,185.0,175.0,198803,2011-07-01T00:00:00Z,1047,700,1747
7263,4713,0,Kawakami,,Tatsunami,1966-02-03T00:00:00Z,171.0,177.0,198103,1981-07-01T00:00:00Z,2,4,6
1131,7587,0,Toyonosato Hisanao#,,Tokitsukaze,1956-05-16T00:00:00Z,174.0,101.0,197211,1983-09-01T00:00:00Z,203,228,431
2347,8468,0,Ono,,Tokitsukaze,1948-01-19T00:00:00Z,185.5,96.0,196505,1971-07-01T00:00:00Z,120,118,238
4414,11841,0,Wakashoji Ano,,Magaki,1995-01-03T00:00:00Z,177.0,119.0,201003,2010-09-01T00:00:00Z,3,11,14
5213,626,0,Higonowaka Tsuyoshi,,Magaki,1978-11-25T00:00:00Z,175.5,109.5,199403,1998-11-01T00:00:00Z,82,86,168
5847,1622,0,Mutsunobori Tadashi#,,Ajigawa,1965-10-14T00:00:00Z,180.0,145.0,198103,1993-05-01T00:00:00Z,227,254,481
198,7127,0,Asabenkei,Sandanme 79 West,Takasago,1989-02-12T00:00:00Z,190.0,174.8,200703,2024-07-20T00:00:00Z,384,359,743
4122,1242,0,Wakarikido Seiya,,Nishonoseki,1986-12-23T00:00:00Z,188.0,160.2,200203,2016-01-01T00:00:00Z,271,245,516
1437,7620,0,Makanoyama Takeharu#,,Oshiogawa,1961-12-07T00:00:00Z,178.5,80.0,197703,1984-09-01T00:00:00Z,152,154,306
4524,7133,0,Shogo Shingo,,Nishonoseki,1989-05-02T00:00:00Z,178.0,141.0,200703,2010-01-01T00:00:00Z,28,12,40
6261,1843,0,Dewanohama,,Dewanoumi,1970-09-04T00:00:00Z,177.8,130.7,198603,1990-09-01T00:00:00Z,85,83,168
4381,11889,0,Matano Shinya,,Shibatayama,1989-11-28T00:00:00Z,167.0,68.0,201005,2011-05-01T00:00:00Z,10,18,28
8544,11069,0,Takanami,,-,0001-01-01T00:00:00Z,,,196309,1964-01-01T00:00:00Z,5,2,7
5409,1715,0,Masakaze Tomoyuki#,,Oguruma,1970-12-15T00:00:00Z,185.0,169.0,198709,1997-05-01T00:00:00Z,200,139,339
955,6781,0,Okiryu Eiji#,,Takasago,1957-04-19T00:00:00Z,184.0,141.0,197403,1985-09-01T00:00:00Z,253,223,476
332,12295,3686,Asahanshin,Jonidan 13 West,Takasago,2000-06-04T00:00:00Z,182.0,148.0,201603,,167,176,343
5466,2134,0,Maeotori Seiichi,,Takadagawa,1974-07-30T00:00:00Z,179.0,113.0,199005,1996-05-01T00:00:00Z,117,128,245
3709,103,0,Tochifudo Shuji,,Kasugano,1977-06-14T00:00:00Z,190.5,160.5,199303,2012-09-01T00:00:00Z,400,369,769
5940,2406,0,Wakanosho Masato,,Matsugane,1974-11-03T00:00:00Z,174.0,78.0,199301,1995-05-01T00:00:00Z,44,47,91
6636,7200,0,Sekinofuji,,Fujishima,1967-07-03T00:00:00Z,177.8,99.0,198303,1988-01-01T00:00:00Z,94,102,196
8151,11512,0,Maenaka,,-,0001-01-01T00:00:00Z,,,196203,1966-01-01T00:00:00Z,68,85,153
3485,1153,0,Wakahisashi Yuki,,Hanakago,1985-06-18T00:00:00Z,175.0,107.0,200103,2007-11-01T00:00:00Z,134,132,266
2966,4224,0,Oyazaki Takeo,,Isegahama,1933-02-10T00:00:00Z,182.0,119.0,195309,1963-09-01T00:00:00Z,170,170,340
5090,978,0,Kimuraumi Daichi,,Isenoumi,1983-07-21T00:00:00Z,182.0,120.0,199903,2000-01-01T00:00:00Z,4,7,11
